,B19058_002E,county,state
1286,1169.0,029,26
1287,5046.0,045,26
1288,2498.0,041,26
1289,1151.0,053,26
1290,1554.0,047,26
1291,2230.0,033,26
1292,7737.0,115,26
1293,3999.0,005,26
1294,44637.0,125,26
1295,2535.0,059,26
1296,396.0,003,26
1297,13878.0,121,26
1298,1751.0,127,26
1299,591.0,089,26
1300,4448.0,087,26
1301,2921.0,035,26
1302,2613.0,151,26
1303,116.0,083,26
1304,3688.0,073,26
1305,345.0,131,26
1306,7599.0,139,26
1307,3772.0,157,26
1308,724.0,001,26
1309,2352.0,007,26
1310,3700.0,067,26
1311,1122.0,079,26
1312,4268.0,111,26
1313,449.0,167,27
1314,162.0,125,27
1315,940.0,001,27
1316,2082.0,027,27
1317,529.0,043,27
1318,243.0,101,27
1319,756.0,045,27
1320,1773.0,067,27
1321,376.0,075,27
1322,1354.0,119,27
1323,290.0,133,27
1324,434.0,135,27
1325,433.0,143,27
1326,203.0,155,27
1327,439.0,165,27
1328,1700.0,005,27
1329,51969.0,053,27
1330,192.0,011,27
1331,858.0,015,27
1332,332.0,023,27
1333,1646.0,021,27
1334,536.0,029,27
1335,1303.0,049,27
1336,945.0,057,27
1337,1238.0,059,27
1338,285.0,063,27
1339,784.0,091,27
1340,1671.0,099,27
1341,969.0,105,27
1342,1316.0,115,27
1343,5504.0,109,27
1344,639.0,033,27
1345,2566.0,139,27
1346,492.0,039,27
1347,539.0,157,27
1348,488.0,117,27
1349,2241.0,035,27
1350,223.0,107,27
1351,2922.0,171,27
1352,1152.0,103,27
1353,1220.0,041,27
1354,246.0,051,27
1355,95.0,069,27
1356,806.0,079,27
1357,457.0,087,27
1358,1712.0,025,27
1359,481.0,127,27
1360,422.0,173,27
1361,1023.0,153,27
1362,2345.0,007,27
1363,2365.0,013,27
1364,649.0,055,27
1365,236.0,073,27
1366,112.0,077,27
1367,1956.0,111,27
1368,617.0,161,27
1369,9844.0,137,27
1370,10313.0,003,27
1371,5666.0,145,27
1372,10203.0,037,27
1373,160.0,081,27
1374,977.0,083,27
1375,207.0,089,27
1376,1075.0,095,27
1377,436.0,129,27
1378,4767.0,163,27
1379,1313.0,017,27
1380,200.0,031,27
1381,747.0,065,27
1382,893.0,071,27
1383,815.0,093,27
1384,1376.0,097,27
1385,537.0,113,27
1386,1981.0,131,27
1387,1140.0,147,27
1388,1718.0,141,27
1389,676.0,159,27
1390,2148.0,009,27
1391,1302.0,019,27
1392,1399.0,047,27
1393,2271.0,061,27
1394,1100.0,085,27
1395,361.0,121,27
1396,29099.0,123,27
1397,235.0,149,27
1398,448.0,151,27
1399,1486.0,169,27
1400,3226.0,045,28
1401,583.0,125,28
1402,1494.0,139,28
1403,662.0,019,28
1404,5464.0,035,28
1405,1327.0,057,28
1406,1657.0,071,28
1407,120.0,055,28
1408,7232.0,059,28
1409,4498.0,087,28
1410,2469.0,083,28
1411,1290.0,143,28
1412,778.0,157,28
1413,824.0,021,28
1414,13920.0,047,28
1415,1108.0,065,28
1416,2004.0,127,28
1417,5632.0,075,28
1418,1816.0,085,28
1419,1862.0,123,28
1420,1783.0,159,28
1421,2582.0,163,28
1422,1742.0,007,28
1423,522.0,009,28
1424,606.0,037,28
1425,3455.0,027,28
1426,1501.0,061,28
1427,4283.0,067,28
1428,952.0,147,28
1429,2334.0,095,28
1430,1527.0,115,28
1431,2863.0,133,28
1432,777.0,155,28
1433,2279.0,003,28
1434,2642.0,001,28
1435,1569.0,025,28
1436,5680.0,033,28
1437,1424.0,031,28
1438,1124.0,053,28
1439,1033.0,013,28
1440,1954.0,051,28
1441,937.0,005,28
1442,3636.0,089,28
1443,2041.0,091,28
1444,1070.0,141,28
1445,1689.0,153,28
1446,771.0,041,28
1447,2123.0,093,28
1448,1082.0,119,28
1449,3689.0,011,28
1450,3171.0,073,28
1451,4764.0,081,28
1452,3118.0,113,28
1453,1247.0,135,28
1454,745.0,129,28
1455,1218.0,131,28
1456,3053.0,149,28
1457,1166.0,023,28
1458,1011.0,069,28
1459,923.0,097,28
1460,2457.0,105,28
1461,2146.0,099,28
1462,3713.0,109,28
1463,1422.0,079,28
1464,1378.0,103,28
1465,4403.0,121,28
1466,1645.0,137,28
1467,5680.0,151,28
1468,744.0,077,28
1469,2618.0,107,28
1470,930.0,111,28
1471,944.0,161,28
1472,1445.0,017,28
1473,291.0,015,28
1474,2108.0,029,28
1475,1069.0,039,28
1476,1164.0,043,28
1477,18013.0,049,28
1478,867.0,063,28
1479,1178.0,101,28
1480,1437.0,145,28
1481,2090.0,117,28
1482,3308.0,091,29
1483,516.0,035,29
1484,422.0,057,29
1485,517.0,115,29
1486,2321.0,101,29
1487,2455.0,105,29
1488,520.0,125,29
1489,2173.0,161,29
1490,2065.0,165,29
1491,4468.0,187,29
1492,32021.0,510,29
1493,495.0,003,29
1494,3615.0,023,29
1495,545.0,033,29
1496,329.0,061,29
1497,215.0,087,29
1498,200.0,103,29
1499,1195.0,181,29
1500,1642.0,127,29
1501,713.0,139,29
1502,309.0,151,29
1503,2224.0,207,29
1504,1482.0,219,29
1505,2072.0,221,29
1506,1078.0,007,29
1507,2805.0,043,29
1508,287.0,063,29
1509,13870.0,077,29
1510,472.0,081,29
1511,1786.0,107,29
1512,577.0,185,29
1513,1035.0,001,29
1514,250.0,197,29
1515,219.0,199,29
1516,252.0,211,29
1517,1974.0,029,29
1518,302.0,045,29
1519,6809.0,097,29
1520,10000.0,099,29
1521,309.0,111,29
1522,1431.0,119,29
1523,2083.0,143,29
1524,836.0,157,29
1525,1838.0,167,29
1526,313.0,173,29
1527,1044.0,177,29
1528,1530.0,209,29
1529,485.0,179,29
1530,37970.0,189,29
1531,3220.0,201,29
1532,2072.0,009,29
1533,738.0,011,29
1534,7005.0,019,29
1535,1396.0,039,29
1536,3168.0,051,29
1537,1768.0,055,29
1538,571.0,073,29
1539,824.0,093,29
1540,824.0,117,29
1541,655.0,121,29
1542,532.0,135,29
1543,854.0,149,29
1544,2237.0,155,29
1545,2444.0,159,29
1546,1040.0,186,29
1547,707.0,203,29
1548,1164.0,175,29
1549,1255.0,067,29
1550,3370.0,069,29
1551,4283.0,071,29
1552,1667.0,083,29
1553,418.0,089,29
1554,37933.0,095,29
1555,2322.0,109,29
1556,1355.0,131,29
1557,1594.0,169,29
1558,249.0,171,29
1559,3479.0,213,29
1560,1929.0,215,29
1561,5188.0,021,29
1562,390.0,025,29
1563,1889.0,027,29
1564,3862.0,037,29
1565,775.0,049,29
1566,743.0,053,29
1567,995.0,059,29
1568,290.0,075,29
1569,651.0,085,29
1570,2484.0,113,29
1571,1779.0,133,29
1572,387.0,137,29
1573,2628.0,145,29
1574,812.0,153,29
1575,998.0,163,29
1576,7093.0,183,29
1577,135.0,129,29
1578,849.0,123,29
1579,1845.0,229,29
1580,7291.0,047,29
1581,1447.0,217,29
1582,1116.0,065,29
1583,1279.0,195,29
1584,1002.0,147,29
1585,81.0,227,29
1586,253.0,041,29
1587,548.0,079,29
1588,1334.0,141,29
1589,1244.0,223,29
1590,814.0,017,29
1591,3465.0,031,29
1592,285.0,205,29
1593,2017.0,225,29
1594,242.0,005,29
1595,954.0,013,29
1596,1233.0,015,29
1597,347.0,017,30
1598,1150.0,041,30
1599,325.0,015,30
1600,32.0,103,30
1601,146.0,071,30
1602,49.0,075,30
1603,1193.0,053,30
1604,631.0,067,30
1605,551.0,085,30
1606,463.0,005,30
1607,37.0,051,30
1608,104.0,097,30
1609,170.0,083,30
1610,183.0,099,30
1611,0.0,079,30
1612,178.0,101,30
1613,875.0,035,30
1614,27.0,025,30
1615,18.0,019,30
1616,259.0,095,30
1617,47.0,037,30
1618,51.0,045,30
1619,2735.0,093,30
1620,621.0,023,30
1621,295.0,043,30
1622,127.0,039,30
1623,0.0,055,30
1624,69.0,107,30
1625,115.0,057,30
1626,363.0,087,30
1627,160.0,091,30
1628,18.0,011,30
1629,481.0,021,30
1630,827.0,003,30
1631,179.0,007,30
1632,2058.0,047,30
1633,2779.0,049,30
1634,355.0,073,30
1635,5643.0,111,30
1636,6401.0,063,30
1637,2296.0,081,30
1638,483.0,105,30
1639,3806.0,013,30
1640,466.0,027,30
1641,9.0,033,30
1642,325.0,061,30
1643,11.0,069,30
1644,353.0,077,30
1645,890.0,089,30
1646,27.0,109,30
1647,1915.0,031,30
1648,88.0,059,30
1649,279.0,009,30
1650,350.0,001,30
1651,3489.0,029,30
1652,292.0,065,30
1653,61.0,069,31
1654,22.0,091,31
1655,202.0,123,31
1656,220.0,127,31
1657,401.0,159,31
1658,1.0,171,31
1659,1041.0,043,31
1660,130.0,181,31
1661,257.0,003,31
1662,63.0,029,31
1663,259.0,023,31
1664,194.0,035,31
1665,6.0,005,31
1666,365.0,041,31
1667,130.0,061,31
1668,773.0,067,31
1669,232.0,081,31
1670,5.0,115,31
1671,267.0,095,31
1672,238.0,099,31
1673,280.0,101,31
1674,1612.0,119,31
1675,31.0,135,31
1676,271.0,137,31
1677,539.0,155,31
1678,1840.0,157,31
1679,117.0,179,31
1680,7.0,103,31
1681,162.0,105,31
1682,285.0,107,31
1683,1791.0,111,31
1684,297.0,121,31
1685,195.0,139,31
1686,34.0,165,31
1687,273.0,021,31
1688,488.0,025,31
1689,183.0,039,31
1690,149.0,051,31
1691,82.0,057,31
1692,10.0,075,31
1693,57.0,077,31
1694,2918.0,079,31
1695,23.0,085,31
1696,626.0,131,31
1697,315.0,145,31
1698,195.0,027,31
1699,251.0,045,31
1700,141.0,097,31
1701,296.0,033,31
1702,969.0,047,31
1703,68.0,071,31
1704,4.0,117,31
1705,165.0,125,31
1706,110.0,133,31
1707,235.0,167,31
1708,135.0,175,31
1709,15.0,183,31
1710,106.0,083,31
1711,412.0,185,31
1712,6.0,009,31
1713,1498.0,019,31
1714,290.0,037,31
1715,66.0,049,31
1716,119.0,087,31
1717,22.0,113,31
1718,835.0,141,31
1719,86.0,143,31
1720,229.0,169,31
1721,379.0,013,31
1722,82.0,017,31
1723,1281.0,001,31
1724,247.0,161,31
1725,11393.0,109,31
1726,121.0,011,31
1727,155.0,129,31
1728,25.0,149,31
1729,29.0,007,31
1730,76.0,063,31
1731,78.0,163,31
1732,23587.0,055,31
1733,442.0,147,31
1734,210.0,093,31
1735,146.0,089,31
1736,174.0,065,31
1737,22.0,073,31
1738,418.0,151,31
1739,3635.0,153,31
1740,490.0,173,31
1741,812.0,177,31
1742,50.0,015,31
1743,209.0,031,31
1744,1780.0,053,31
1745,196.0,059,31
1746,1258.0,001,32
1747,1676.0,005,32
1748,174.0,015,32
1749,230.0,027,32
1750,35.0,009,32
1751,34.0,011,32
1752,352.0,013,32
1753,336.0,021,32
1754,318.0,033,32
1755,1166.0,007,32
1756,180.0,017,32
1757,2870.0,023,32
1758,161.0,029,32
1759,19007.0,031,32
1760,103669.0,003,32
1761,3140.0,510,32
1762,2912.0,019,32
1763,3021.0,005,33
1764,5475.0,013,33
1765,2943.0,009,33
1766,5773.0,015,33
1767,2512.0,001,33
1768,1746.0,019,33
1769,13940.0,011,33
1770,4764.0,017,33
1771,2112.0,007,33
1772,2006.0,003,33
1773,15693.0,025,34
1774,12620.0,021,34
1775,2402.0,037,34
1776,9816.0,011,34
1777,3762.0,035,34
1778,45680.0,013,34
1779,18634.0,029,34
1780,15655.0,001,34
1781,9735.0,015,34
1782,19332.0,023,34
1783,3358.0,033,34
1784,33056.0,031,34
1785,2980.0,009,34
1786,24319.0,007,34
1787,19569.0,003,34
1788,18043.0,039,34
1789,3320.0,041,34
1790,41478.0,017,34
1791,1620.0,019,34
1792,10154.0,005,34
1793,6896.0,027,34
1794,7507.0,045,35
1795,523.0,037,35
1796,1160.0,027,35
1797,5011.0,005,35
1798,3215.0,025,35
1799,6435.0,049,35
1800,200.0,059,35
1801,1310.0,051,35
1802,877.0,053,35
1803,1532.0,041,35
1804,126.0,028,35
1805,2132.0,039,35
1806,2997.0,047,35
1807,4122.0,035,35
1808,6053.0,061,35
1809,1280.0,057,35
1810,41732.0,001,35
1811,2659.0,006,35
1812,102.0,011,35
1813,268.0,019,35
1814,91.0,003,35
1815,394.0,023,35
1816,2637.0,029,35
1817,5228.0,031,35
1818,6026.0,043,35
1819,2513.0,055,35
1820,2396.0,017,35
1821,3376.0,009,35
1822,1185.0,007,35
1823,3209.0,015,35
1824,9.0,021,35
1825,374.0,033,35
1826,18305.0,013,35
1827,1749.0,095,36
1828,184934.0,005,36
1829,27885.0,067,36
1830,3434.0,035,36
1831,5897.0,019,36
1832,1759.0,099,36
1833,7795.0,083,36
1834,1365.0,079,36
1835,3387.0,033,36
1836,4510.0,043,36
1837,4536.0,069,36
1838,112954.0,081,36
1839,5869.0,101,36
1840,112.0,041,36
1841,3848.0,115,36
1842,10496.0,013,36
1843,231794.0,047,36
1844,109995.0,061,36
1845,2952.0,107,36
1846,4256.0,011,36
1847,2845.0,073,36
1848,7797.0,091,36
1849,11499.0,087,36
1850,2879.0,021,36
1851,1625.0,049,36
1852,12003.0,063,36
1853,32003.0,119,36
1854,3052.0,025,36
1855,1842.0,031,36
1856,3804.0,057,36
1857,23856.0,059,36
1858,21851.0,085,36
1859,7281.0,089,36
1860,1038.0,097,36
1861,3892.0,109,36
1862,3280.0,113,36
1863,3848.0,017,36
1864,2569.0,023,36
1865,11122.0,027,36
1866,7286.0,045,36
1867,47384.0,055,36
1868,16861.0,065,36
1869,35955.0,103,36
1870,8396.0,111,36
1871,1755.0,121,36
1872,5557.0,015,36
1873,3431.0,051,36
1874,8291.0,075,36
1875,2778.0,077,36
1876,1436.0,039,36
1877,4456.0,117,36
1878,15087.0,001,36
1879,2994.0,003,36
1880,13226.0,007,36
1881,5801.0,009,36
1882,64923.0,029,36
1883,3641.0,053,36
1884,7566.0,093,36
1885,3897.0,105,36
1886,3059.0,037,36
1887,1171.0,123,36
1888,14086.0,071,36
1889,3695.0,165,37
1890,1655.0,189,37
1891,6250.0,083,37
1892,10059.0,001,37
1893,293.0,177,37
1894,1821.0,079,37
1895,3730.0,087,37
1896,1080.0,121,37
1897,1440.0,041,37
1898,904.0,005,37
1899,5407.0,027,37
1900,9121.0,035,37
1901,7374.0,045,37
1902,5865.0,049,37
1903,6268.0,065,37
1904,2904.0,077,37
1905,6878.0,085,37
1906,3343.0,093,37
1907,4544.0,089,37
1908,383.0,095,37
1909,5760.0,097,37
1910,43840.0,119,37
1911,2577.0,131,37
1912,10668.0,147,37
1913,7921.0,159,37
1914,4428.0,181,37
1915,1550.0,039,37
1916,860.0,053,37
1917,7160.0,179,37
1918,5007.0,193,37
1919,17923.0,067,37
1920,6687.0,127,37
1921,1958.0,003,37
1922,3960.0,017,37
1923,1551.0,055,37
1924,3763.0,031,37
1925,1623.0,185,37
1926,6155.0,195,37
1927,2253.0,015,37
1928,628.0,073,37
1929,406.0,075,37
1930,1630.0,117,37
1931,1331.0,115,37
1932,749.0,137,37
1933,1064.0,143,37
1934,823.0,149,37
1935,8850.0,151,37
1936,6530.0,157,37
1937,2685.0,169,37
1938,1383.0,187,37
1939,481.0,029,37
1940,684.0,043,37
1941,21579.0,051,37
1942,13819.0,071,37
1943,29823.0,081,37
1944,2052.0,099,37
1945,3730.0,125,37
1946,2611.0,139,37
1947,13858.0,155,37
1948,3617.0,167,37
1949,656.0,173,37
1950,27016.0,183,37
1951,1333.0,199,37
1952,2404.0,007,37
1953,2751.0,037,37
1954,3629.0,111,37
1955,4010.0,069,37
1956,9357.0,101,37
1957,951.0,103,37
1958,2210.0,113,37
1959,3314.0,145,37
1960,7180.0,019,37
1961,2021.0,175,37
1962,1874.0,009,37
1963,3609.0,013,37
1964,5353.0,047,37
1965,6250.0,107,37
1966,4312.0,109,37
1967,1961.0,123,37
1968,7543.0,133,37
1969,3980.0,135,37
1970,4855.0,153,37
1971,5492.0,161,37
1972,4930.0,163,37
1973,5256.0,171,37
1974,2228.0,197,37
1975,1042.0,011,37
1976,11610.0,021,37
1977,6072.0,023,37
1978,6971.0,025,37
1979,1825.0,033,37
1980,1478.0,059,37
1981,10964.0,057,37
1982,4533.0,061,37
1983,14705.0,063,37
1984,2626.0,091,37
1985,3635.0,105,37
1986,11252.0,129,37
1987,3107.0,141,37
1988,9048.0,191,37
1989,55.0,013,38
1990,91.0,061,38
1991,227.0,097,38
1992,807.0,105,38
1993,4.0,007,38
1994,93.0,021,38
1995,40.0,043,38
1996,53.0,019,38
1997,1302.0,101,38
1998,52.0,037,38
1999,200.0,049,38
2000,205.0,067,38
2001,19.0,091,38
2002,545.0,005,38
2003,73.0,041,38
2004,96.0,045,38
2005,696.0,059,38
2006,6543.0,017,38
2007,75.0,025,38
2008,135.0,029,38
2009,96.0,051,38
2010,118.0,063,38
2011,449.0,077,38
2012,1431.0,079,38
2013,545.0,099,38
2014,42.0,001,38
2015,252.0,009,38
2016,413.0,003,38
2017,98.0,027,38
2018,2881.0,035,38
2019,133.0,053,38
2020,218.0,057,38
2021,217.0,055,38
2022,253.0,069,38
2023,185.0,073,38
2024,78.0,075,38
2025,343.0,085,38
2026,85.0,011,38
2027,2231.0,015,38
2028,55.0,033,38
2029,28.0,047,38
2030,29.0,065,38
2031,92.0,095,38
2032,945.0,093,38
2033,439.0,071,38
2034,38.0,023,38
2035,87.0,031,38
2036,79.0,039,38
2037,113.0,081,38
2038,77.0,083,38
2039,15.0,087,38
2040,828.0,089,38
2041,104.0,103,38
2042,2614.0,053,39
2043,3574.0,077,39
2044,19554.0,099,39
2045,4401.0,009,39
2046,3044.0,001,39
2047,8439.0,145,39
2048,4667.0,103,39
2049,2401.0,105,39
2050,1422.0,159,39
2051,1894.0,021,39
2052,2670.0,131,39
2053,965.0,125,39
2054,6470.0,057,39
2055,49702.0,061,39
2056,71622.0,049,39
2057,5410.0,087,39
2058,4924.0,101,39
2059,1245.0,115,39
2060,5103.0,157,39
2061,5184.0,169,39
2062,875.0,175,39
2063,2804.0,015,39
2064,16012.0,017,39
2065,4739.0,043,39
2066,959.0,067,39
2067,3053.0,083,39
2068,8483.0,089,39
2069,8391.0,139,39
2070,1403.0,163,39
2071,1282.0,019,39
2072,3227.0,063,39
2073,7574.0,025,39
2074,7786.0,045,39
2075,1833.0,039,39
2076,3370.0,071,39
2077,990.0,069,39
2078,5289.0,081,39
2079,7617.0,133,39
2080,952.0,137,39
2081,3883.0,013,39
2082,2581.0,027,39
2083,2178.0,047,39
2084,3103.0,127,39
2085,2778.0,129,39
2086,2505.0,091,39
2087,2142.0,097,39
2088,33911.0,153,39
2089,7237.0,119,39
2090,3100.0,143,39
2091,1864.0,149,39
2092,1569.0,161,39
2093,3667.0,167,39
2094,2078.0,171,39
2095,1580.0,011,39
2096,6942.0,029,39
2097,2053.0,037,39
2098,1717.0,123,39
2099,1762.0,051,39
2100,1649.0,065,39
2101,2769.0,079,39
2102,36306.0,095,39
2103,1648.0,117,39
2104,588.0,121,39
2105,2016.0,135,39
2106,3102.0,147,39
2107,22886.0,151,39
2108,6215.0,003,39
2109,2546.0,031,39
2110,2893.0,033,39
2111,2862.0,041,39
2112,1931.0,055,39
2113,3173.0,059,39
2114,2458.0,073,39
2115,8656.0,085,39
2116,1215.0,107,39
2117,6127.0,141,39
2118,10843.0,023,39
2119,101402.0,035,39
2120,761.0,075,39
2121,16245.0,093,39
2122,3807.0,109,39
2123,834.0,111,39
2124,36617.0,113,39
2125,12313.0,155,39
2126,4352.0,165,39
2127,4012.0,173,39
2128,2328.0,005,39
2129,7900.0,007,39
2130,2009.0,001,40
2131,2114.0,133,40
2132,2329.0,137,40
2133,115.0,025,40
2134,518.0,011,40
2135,2720.0,019,40
2136,423.0,029,40
2137,182.0,053,40
2138,464.0,055,40
2139,420.0,073,40
2140,1315.0,087,40
2141,1687.0,091,40
2142,820.0,095,40
2143,734.0,099,40
2144,500.0,103,40
2145,624.0,105,40
2146,2380.0,115,40
2147,3300.0,131,40
2148,3355.0,135,40
2149,3376.0,145,40
2150,175.0,003,40
2151,333.0,151,40
2152,1646.0,015,40
2153,10421.0,027,40
2154,5342.0,101,40
2155,787.0,107,40
2156,1176.0,005,40
2157,2627.0,013,40
2158,90.0,043,40
2159,91.0,059,40
2160,3099.0,071,40
2161,1854.0,083,40
2162,785.0,035,40
2163,33052.0,143,40
2164,2417.0,147,40
2165,3460.0,017,40
2166,227.0,057,40
2167,1044.0,061,40
2168,685.0,077,40
2169,3149.0,111,40
2170,2262.0,113,40
2171,565.0,139,40
2172,473.0,067,40
2173,1022.0,127,40
2174,3171.0,047,40
2175,1289.0,049,40
2176,850.0,069,40
2177,2837.0,121,40
2178,2068.0,123,40
2179,98.0,129,40
2180,879.0,153,40
2181,2508.0,021,40
2182,2704.0,041,40
2183,119.0,045,40
2184,2474.0,051,40
2185,3326.0,119,40
2186,4786.0,125,40
2187,3655.0,037,40
2188,625.0,141,40
2189,447.0,149,40
2190,350.0,033,40
2191,777.0,075,40
2192,3753.0,079,40
2193,2863.0,089,40
2194,311.0,093,40
2195,2749.0,097,40
2196,43709.0,109,40
2197,968.0,039,40
2198,121.0,007,40
2199,228.0,085,40
2200,854.0,009,40
2201,680.0,063,40
2202,1676.0,023,40
2203,1722.0,065,40
2204,6787.0,031,40
2205,1740.0,081,40
2206,734.0,117,40
2207,25219.0,047,41
2208,18011.0,029,41
2209,10014.0,019,41
2210,641.0,023,41
2211,2194.0,031,41
2212,5341.0,053,41
2213,19195.0,005,41
2214,11057.0,017,41
2215,10016.0,043,41
2216,1993.0,057,41
2217,6701.0,071,41
2218,1204.0,001,41
2219,8355.0,033,41
2220,7312.0,035,41
2221,6287.0,059,41
2222,4885.0,041,41
2223,4330.0,003,41
2224,3678.0,009,41
2225,2364.0,013,41
2226,98.0,055,41
2227,2165.0,065,41
2228,648.0,025,41
2229,31528.0,039,41
2230,3140.0,045,41
2231,554.0,063,41
2232,25920.0,067,41
2233,105.0,069,41
2234,616.0,049,41
2235,2991.0,007,41
2236,6828.0,011,41
2237,1915.0,015,41
2238,99.0,021,41
2239,1109.0,027,41
2240,752.0,037,41
2241,62305.0,051,41
2242,2149.0,061,41
2243,23820.0,045,42
2244,6534.0,055,42
2245,1634.0,119,42
2246,2433.0,127,42
2247,2811.0,009,42
2248,14761.0,043,42
2249,189.0,053,42
2250,4299.0,111,42
2251,7204.0,089,42
2252,153052.0,101,42
2253,19864.0,133,42
2254,18377.0,129,42
2255,8907.0,013,42
2256,2956.0,015,42
2257,10246.0,021,42
2258,9999.0,029,42
2259,21948.0,011,42
2260,2618.0,061,42
2261,4786.0,063,42
2262,7300.0,073,42
2263,3438.0,087,42
2264,10683.0,125,42
2265,7310.0,041,42
2266,68711.0,003,42
2267,2067.0,103,42
2268,1690.0,109,42
2269,1747.0,115,42
2270,5818.0,039,42
2271,19925.0,049,42
2272,816.0,057,42
2273,957.0,067,42
2274,9295.0,107,42
2275,1208.0,131,42
2276,3230.0,001,42
2277,4537.0,005,42
2278,2307.0,035,42
2279,3149.0,025,42
2280,4441.0,027,42
2281,5521.0,097,42
2282,12467.0,095,42
2283,318.0,023,42
2284,3452.0,121,42
2285,10017.0,007,42
2286,14741.0,017,42
2287,14157.0,069,42
2288,19503.0,077,42
2289,3100.0,083,42
2290,11585.0,051,42
2291,2277.0,031,42
2292,20370.0,091,42
2293,5757.0,033,42
2294,2720.0,059,42
2295,6776.0,075,42
2296,6938.0,081,42
2297,22426.0,079,42
2298,713.0,093,42
2299,2404.0,123,42
2300,3228.0,037,42
2301,6924.0,019,42
2302,1409.0,047,42
2303,2944.0,065,42
2304,19545.0,071,42
2305,7505.0,085,42
2306,1783.0,099,42
2307,899.0,105,42
2308,325.0,113,42
2309,1977.0,117,42
2310,3581.0,005,44
2311,9102.0,003,44
2312,50860.0,007,44
2313,1959.0,001,44
2314,4350.0,009,44
2315,10181.0,003,45
2316,1069.0,005,45
2317,2461.0,071,45
2318,1523.0,037,45
2319,2048.0,023,45
2320,3567.0,027,45
2321,3099.0,029,45
2322,3362.0,067,45
2323,8179.0,085,45
2324,13740.0,063,45
2325,4568.0,073,45
2326,2143.0,011,45
2327,8928.0,015,45
2328,15252.0,019,45
2329,6299.0,031,45
2330,4436.0,043,45
2331,2445.0,069,45
2332,9973.0,091,45
2333,11671.0,007,45
2334,4161.0,021,45
2335,3865.0,025,45
2336,4776.0,047,45
2337,1812.0,053,45
2338,16814.0,051,45
2339,2987.0,055,45
2340,1679.0,061,45
2341,7157.0,075,45
2342,15798.0,083,45
2343,1996.0,001,45
2344,1213.0,009,45
2345,5021.0,013,45
2346,981.0,017,45
2347,3435.0,033,45
2348,1183.0,081,45
2349,21508.0,079,45
2350,1613.0,039,45
2351,1369.0,049,45
2352,20385.0,045,45
2353,3645.0,057,45
2354,6962.0,035,45
2355,10478.0,041,45
2356,4364.0,059,45
2357,827.0,065,45
2358,5199.0,077,45
2359,2271.0,087,45
2360,3563.0,089,45
2361,92.0,003,46
2362,184.0,051,46
2363,340.0,123,46
2364,233.0,071,46
2365,8037.0,099,46
2366,314.0,033,46
2367,27.0,069,46
2368,94.0,025,46
2369,38.0,049,46
2370,194.0,067,46
2371,144.0,077,46
2372,306.0,129,46
2373,254.0,017,46
2374,746.0,027,46
2375,342.0,037,46
2376,561.0,041,46
2377,64.0,043,46
2378,9.0,063,46
2379,705.0,065,46
2380,104.0,089,46
2381,544.0,109,46
2382,118.0,111,46
2383,14.0,119,46
2384,695.0,083,46
2385,53.0,059,46
2386,372.0,079,46
2387,1101.0,081,46
2388,1287.0,135,46
2389,1352.0,029,46
2390,1327.0,005,46
2391,682.0,019,46
2392,492.0,031,46
2393,1222.0,035,46
2394,74.0,045,46
2395,25.0,021,46
2396,67.0,073,46
2397,245.0,007,46
2398,20.0,055,46
2399,36.0,117,46
2400,23.0,075,46
2401,1214.0,093,46
2402,42.0,107,46
2403,390.0,125,46
2404,1320.0,013,46
2405,506.0,023,46
2406,44.0,061,46
2407,137.0,087,46
2408,89.0,091,46
2409,198.0,095,46
2410,233.0,101,46
2411,118.0,105,46
2412,5535.0,103,46
2413,1179.0,121,46
2414,380.0,127,46
2415,102.0,097,46
2416,218.0,085,46
2417,343.0,137,46
2418,112.0,039,46
2419,238.0,115,46
2420,227.0,009,46
2421,310.0,015,46
2422,820.0,011,46
2423,328.0,047,46
2424,255.0,053,46
2425,101.0,057,46
2426,1710.0,102,46
2427,2247.0,017,47
2428,1275.0,023,47
2429,1042.0,039,47
2430,37433.0,037,47
2431,867.0,087,47
2432,2384.0,109,47
2433,645.0,135,47
2434,3882.0,145,47
2435,6518.0,011,47
2436,1071.0,121,47
2437,5112.0,063,47
2438,1982.0,075,47
2439,426.0,083,47
2440,4782.0,119,47
2441,1916.0,173,47
2442,2241.0,071,47
2443,9316.0,125,47
2444,3034.0,043,47
2445,2007.0,129,47
2446,1436.0,061,47
2447,3555.0,123,47
2448,2546.0,079,47
2449,3922.0,029,47
2450,993.0,033,47
2451,1245.0,041,47
2452,858.0,095,47
2453,23863.0,093,47
2454,900.0,101,47
2455,3781.0,107,47
2456,1640.0,117,47
2457,2337.0,131,47
2458,2576.0,143,47
2459,2745.0,151,47
2460,4293.0,167,47
2461,5708.0,001,47
2462,2887.0,045,47
2463,2063.0,049,47
2464,3729.0,053,47
2465,19555.0,065,47
2466,1863.0,069,47
2467,2229.0,105,47
2468,991.0,139,47
2469,11626.0,149,47
2470,1196.0,159,47
2471,1822.0,185,47
2472,4483.0,189,47
2473,11758.0,163,47
2474,1454.0,171,47
2475,3245.0,177,47
2476,7599.0,179,47
2477,2877.0,183,47
2478,1467.0,005,47
2479,1261.0,007,47
2480,3790.0,013,47
2481,1143.0,015,47
2482,3574.0,031,47
2483,2354.0,047,47
2484,1003.0,067,47
2485,4964.0,073,47
2486,1577.0,091,47
2487,2357.0,103,47
2488,1802.0,111,47
